filename,treeno,tree,sentence
wb/eng/00/eng_0010,271,"(TOP (FRAG (NP (CD 18:4))(S (CC And)(NP-SBJ (PRP I))(VP (VBD heard)(NP (NP (NP (DT another)(NN voice))(PP (IN from)(NP (NNS heaven))))(, ,)(VP (VBG saying)(, ,)(S-IMP (NP-SBJ (-NONE- *PRO*))(VP (VB Come)(PP-CLR (IN out)(PP (IN of)(NP (PRP her))))(, ,)(NP-VOC (PRP$ my)(NNS people))(, ,)(SBAR-PRP (SBAR (IN that)(S (NP-SBJ (PRP ye))(VP (VB be)(RB not)(NP-PRD (NP (NNS partakers))(PP (IN of)(NP (PRP$ her)(NNS sins)))))))(, ,)(CC and)(SBAR (IN that)(S (NP-SBJ (PRP ye))(VP (VB receive)(RB not)(PP-CLR (IN of)(NP (PRP$ her)(NNS plagues)))))))))))))(. .)))","18:4 And I heard another voice from heaven , saying , *PRO* Come out of her , my people , that ye be not partakers of her sins , and that ye receive not of her plagues ."
wb/eng/00/eng_0010,304,"(TOP (S (S (NP-SBJ (DT That))(VP (VBZ 's)(RB not)(NP-PRD (DT a)(NN cover)(HYPH -)(NN up))))(, ,)(S (NP-SBJ (DT that))(VP (VBZ 's)(NP-PRD (NP (RB just)(DT some)(ADJP (ADJP (JJ dumb))(: --)(CC and)(ADJP (JJ scarred)(PP (IN for)(NP (NN life))))(: --))(JJ white)(NN trash))(VP (VBG making)(NP (NN shit))(PRT (RP up))))))(. .)))","That 's not a cover - up , that 's just some dumb -- and scarred for life -- white trash making shit up ."
wb/eng/00/eng_0010,345,"(TOP (S (PP (IN In)(NP (PRP$ your)(JJ little)(NN history)(NN lesson)))(-LRB- -LRB-)(SBARQ (WHADVP-3 (WRB why))(SQ (NP-SBJ (-NONE- *PRO*))(RB not)(VP (VB go)(ADVP-DIR (RB back)(PP (IN to)(NP (NP (NP (DT the)(NNPS Romans))(SBAR (WHNP-1 (WP who))(S (NP-SBJ (-NONE- *T*-1))(VP (VBD slaughtered)(NP (NP (NN everyone))(PP-LOC (IN in)(NP (NNP Carthage))))))))(, ,)(CC or)(, ,)(PP (IN for)(NP (DT that)(NN matter)))(, ,)(NP (NP (NP (DT the)(NNPS Israelites))(PP-LOC (IN in)(NP (DT the)(NNP OT))))(, ,)(VP (VBN commanded)(NP-2 (-NONE- *))(PP (IN by)(NP-LGS (NNP Yawheh)))(S (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB slaughter)(NP (NN man)(, ,)(NNS women)(, ,)(CC and)(NN child))))))))))(ADVP-PRP (-NONE- *T*-3)))))(. ?)(-RRB- -RRB-)(, ,)(NP-SBJ (PRP you))(VP (VBP mention)(NP (NP (DT the)(NN bombing))(PP (IN of)(NP (NNP Dresden)))))(. .)))","In your little history lesson ( why *PRO* not go back to the Romans who *T*-1 slaughtered everyone in Carthage , or , for that matter , the Israelites in the OT , commanded * by Yawheh *PRO*-2 to slaughter man , women , and child *T*-3 ? ) , you mention the bombing of Dresden ."
wb/eng/00/eng_0010,351,"(TOP (S (CC but)(NP-SBJ (NP (DT that)(NN kind))(PP (IN of)(NP (NN atrocity))))(VP (VBZ is)(RB not)(ADJP-PRD (JJ emblamatic)(PP (IN of)(NP (DT the)(NN war))))(, ,)(PP-MNR (IN in)(NP (NP (DT the)(NN way))(SBAR (WHADVP-1 (WDT that))(S (S (NP-SBJ (NP (NN napalm)(NNS drops))(CC and)(NP (NN tiger)(NNS teams)))(VP (VBP are)(ADJP-PRD (JJ emblamatic)(PP (IN of)(NP (NNP Vietnam))))))(, ,)(CC and)(S (NP-SBJ (NP (NNP Fallujah))(CC and)(NP (NNP Abu)(NNP Graib))(CC and)(NP (NNP Hadifa)))(VP (MD will)(VP (VB be)(ADJP-PRD (JJ emblamatic)(PP (IN of)(NP (NNP Iraq)))))))(ADVP-MNR (-NONE- *T*-1)))))))(. .)))","but that kind of atrocity is not emblamatic of the war , in the way that napalm drops and tiger teams are emblamatic of Vietnam , and Fallujah and Abu Graib and Hadifa will be emblamatic of Iraq *T*-1 ."
wb/eng/00/eng_0010,391,(TOP (S-IMP (CC But)(INTJ (UH please))(NP-SBJ (-NONE- *PRO*))(VP (VB do)(RB n't)(VP (VB insult)(NP (PRP$ our)(NN intelligence))(PP-MNR (IN by)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VBG claiming)(SBAR (-NONE- 0)(S (NP-SBJ-1 (NP (DT all))(PP (IN of)(NP (DT this))))(VP (MD could)(VP (VB be)(VP (VBN mitigated)(NP (-NONE- *-1))(SBAR-ADV (IN if)(S (NP-SBJ (PRP we))(ADVP (RB just))(VP (VBD worshipped)(NP (DT some)(NNP God))(ADVP-MNR (RBR more)(RB frequently)(CC and)(RB properly)))))))))))))))(. .))),But please *PRO* do n't insult our intelligence by *PRO* claiming 0 all of this could be mitigated *-1 if we just worshipped some God more frequently and properly .
wb/eng/00/eng_0010,461,"(TOP (S (SBAR-ADV (IN If)(S (S (NP-SBJ (NP (NN someone))(ADJP (JJ close)(PP (IN to)(NP (PRP you)))))(VP (VBZ dies)(PP-CLR (IN in)(NP (CD one)(NML (JJ silly)(HYPH -)(NN ass))(NN war)))(PP-PRP (IN for)(NP (NP (DT the)(NN juice))(SBAR (WHNP-1 (-NONE- 0))(S (NP-SBJ (-NONE- *T*-1))(VP (TO to)(VP (VB run)(NP (PRP$ your)(NN SUV))))))))))(, ,)(CC or)(S (NP-SBJ (PRP you))(VP (VBP find)(S (NP-SBJ (PRP yourself))(VP (VP (VBG sitting)(PP-LOC (IN in)(NP (DT a)(JJ homeless)(NN shelter))))(, ,)(CC or)(VP (VP (VBG standing)(PP-LOC (IN on)(NP (DT a)(NN streetcorner))))(CC and)(VP (VBG panhandling)(PP-CLR (IN for)(NP (NN change)))(PP (IN from)(NP (NP (NNS strangers))(SBAR (WHNP-2 (WP who))(S (NP-SBJ (-NONE- *T*-2))(VP (MD could)(RB n't)(VP (VB give)(NP (CD two)(NNS shits))(PP-CLR (IN for)(NP (PRP you))))))))))(, ,)(SBAR-PRP (IN because)(S (NP-SBJ-4 (NP (DT the)(JJ fat)(NNS slobs))(SBAR (WHNP-3 (WP who))(S (NP-SBJ (-NONE- *T*-3))(VP (VBP run)(NP (PRP$ your)(NN company))))))(VP (VBD decided)(S (NP-SBJ (-NONE- *PRO*-4))(VP (TO to)(VP (VB outsource)(NP (PRP$ your)(NN job))(PP-CLR (IN to)(NP (NP (NNS people))(SBAR (WHNP-5 (WP who))(S (NP-SBJ (-NONE- *T*-5))(VP (MD will)(VP (VB work)(ADVP-MNR (ADVP (RB twice)(RB as)(RB long)(CC and)(RB hard))(SBAR (IN as)(S (NP-SBJ (PRP you))(VP (VBP do)))))(PP-CLR (IN for)(NP (QP (DT a)(NN tenth))(DT the)(NN pay))))))))))))))))))))(, ,)(S (S (NP-SBJ (PRP$ your)(NN credit)(NN rating))(VP (VBZ is)(PP-PRD (IN in)(NP (JJ negative)(NNS numbers)))))(CC and)(S (NP-SBJ (PRP$ your)(JJ new)(NN address))(VP (VBZ is)(`` ``)(NP-PRD (DT No)(JJ Fixed)(NN Address)))))))(, ,)('' '')(ADVP (RB then))(NP-SBJ (PRP I))(VP (VBP pray)(SBAR (IN that)(S (NP-SBJ (PRP I))(VP (VBP 'm)(ADVP-LOC-PRD (RB there))(SBAR-TMP (WHADVP-6 (WRB when))(S (NP-SBJ (NN someone))(VP (VBZ repeats)(NP (DT those)(JJ exact)(JJ same)(NNS words))(PP-CLR (IN to)(NP (PRP you)))(ADVP-TMP (-NONE- *T*-6)))))))))(. .)))","If someone close to you dies in one silly - ass war for the juice 0 *T*-1 to run your SUV , or you find yourself sitting in a homeless shelter , or standing on a streetcorner and panhandling for change from strangers who *T*-2 could n't give two shits for you , because the fat slobs who *T*-3 run your company decided *PRO*-4 to outsource your job to people who *T*-5 will work twice as long and hard as you do for a tenth the pay , your credit rating is in negative numbers and your new address is `` No Fixed Address , '' then I pray that I 'm there when someone repeats those exact same words to you *T*-6 ."
wb/eng/00/eng_0010,477,"(TOP (S (SBAR-ADV (IN If)(S (S (NP-SBJ (PRP they))(VP (VBP have)(RB n't)(VP (-NONE- *?*))))(, ,)(CC and)(S (NP-SBJ (RB only)(DT some))(VP (VBP have)(X (-NONE- *?*))))))(, ,)(ADVP (RB then))(NP-SBJ (DT the)(DT some))(VP (VBP are)(NP-PRD (NP (NNS lambs))(PP (IN to)(NP (DT the)(NN slaughter)))))(. .)))","If they have n't *?* , and only some have *?* , then the some are lambs to the slaughter ."
wb/eng/00/eng_0009,30,"(TOP (S (CC Yet)(NP-SBJ (PRP we))(VP (MD should)(RB n't)(VP (VB discount)(NP (DT the)(NN suspicion))(, ,)(ADVP (RB either))(, ,)(PP-PRP (ADVP (RB particularly))(VBN given)(NP (NP (DT some))(PP (IN of)(NP (NP (NNP Michael)(POS 's))(NML (NML (JJ paranormal)(NNS interests))(CC and)(NML (JJ peculiar)(NNS associations)))))))))(. .)))","Yet we should n't discount the suspicion , either , particularly given some of Michael 's paranormal interests and peculiar associations ."
wb/eng/00/eng_0009,63,"(TOP (S (SBAR-ADV (IN Whether)(S (NP-SBJ (PRP you))(VP (VBP are)(NP-PRD (DT an)(NN animal)(NN lover))))(CC or)(RB not))(, ,)(NP-SBJ (EX there))(VP (VBZ is)(NP-PRD (NP (NP (NN something))(ADJP (JJ disgusting)(CC and)(JJ degrading))(PP (IN about)(NP (NP (DT this)(NN kind))(PP (IN of)(NP (NN hunt))))))(CC and)(NP (NP (NN something))(ADJP (ADJP (JJR less))(PP (IN than)(NP (NN human))))(PP (IN about)(NP (NP (DT those))(SBAR (WHNP-1 (WP who))(S (NP-SBJ (-NONE- *T*-1))(VP (VBP participate)(PP-CLR (IN in)(NP (PRP it)))))))))))(. .)))","Whether you are an animal lover or not , there is something disgusting and degrading about this kind of hunt and something less than human about those who *T*-1 participate in it ."
wb/eng/00/eng_0009,78,"(TOP (S (`` ``)(NP-SBJ (PRP I))(VP (VBD was)(ADVP-TMP (RB always))(VP (VBG saying)(-LRB- -LSB-)(PP-CLR (IN to)(NP (NNP Jackson)))(-RRB- -RSB-)(SBAR (-NONE- 0)(S (NP-SBJ (NNS people))(VP (MD would)(RB n't)(VP (VB think)(SBAR (-NONE- 0)(S (NP-SBJ (PRP I))(VP (VBD was)(ADJP-PRD (RB so)(JJ crazy)))))(SBAR-ADV (IN if)(S (NP-SBJ (PRP they))(VP (VBD saw)(SBAR (SBAR (WHNP-1 (WP who)(DT the)(NN hell))(S (NP-SBJ (PRP you))(ADVP (RB really))(VP (VBP are)(NP-PRD (-NONE- *T*-1)))))(, ,)(SBAR (IN that)(S (S (NP-SBJ (PRP you))(VP (VBP sit)(PRT (RP around))))(, ,)(CC and)(S (NP-SBJ (PRP you))(VP (VBP drink)))(CC and)(S (NP-SBJ (PRP you))(VP (VBP curse)))(CC and)(S (NP-SBJ (PRP you))(VP (VBP 're)(NP-PRD (-LRB- -LSB-)(XX expletive)(-RRB- -RSB-)(JJ funny))))(CC and)(S (NP-SBJ (PRP you))(VP (VBP have)(NP (DT a)(JJ bad)(NN mouth))))(, ,)(CC and)(S (NP-SBJ (PRP you))(VP (VBP do)(RB n't)(VP (VB have)(NP (DT that)(JJ high)(NN voice))(NP-TMP (PDT all)(DT the)(NN time)))))))))))))))))('' '')(. -)))","`` I was always saying -LSB- to Jackson -RSB- 0 people would n't think 0 I was so crazy if they saw who the hell you really are *T*-1 , that you sit around , and you drink and you curse and you 're -LSB- expletive -RSB- funny and you have a bad mouth , and you do n't have that high voice all the time '' -"
wb/eng/00/eng_0009,170,"(TOP (S (NP-SBJ (DT This))(VP (MD may)(RB not)(VP (VB be)(NP-PRD (DT the)(NN case))(, ,)(SBAR-PRP (IN as)(S (S (NP-SBJ (DT the)(JJ public)(`` ')(NN persona)('' '))(VP (VBZ is)(NP-PRD (RB merely)(DT an)(`` ')(JJ alter)('' ')(NN personality))))(CC and)(S (NP-SBJ (PRP he))(VP (MD may)(VP (VB have)(NP (NP (JJ many)(JJ other)(`` ')(NNS personalities)('' '))(SBAR (WHNP-1 (WDT which))(S (NP-SBJ (-NONE- *T*-1))(VP (VBP are)(ADJP-PRD (JJ dark)))))))))))))(. .)))","This may not be the case , as the public ' persona ' is merely an ' alter ' personality and he may have many other ' personalities ' which *T*-1 are dark ."
wb/eng/00/eng_0009,189,"(TOP (SQ (VBZ Is)(RB n't)(NP-SBJ (NP (NNP Michael)(NNP Jackson))(, ,)(CC and)(NP (DT the)(JJ entire)(NNP Jackson)(NN clan)))(, ,)(NP-PRD (NP (NNP Jehovah)(POS 's))(NNP Witness))(. ?)))","Is n't Michael Jackson , and the entire Jackson clan , Jehovah 's Witness ?"
wb/eng/00/eng_0009,212,"(TOP (S (S (NP-SBJ (PRP I))(VP (MD ca)(RB n't)(VP (VB remember)(NP (PDT all)(DT the)(NNS details)))))(, ,)(CC but)(S (NP-SBJ (EX there))(VP (VBZ 's)(NP-PRD (NP (NP (NNP Janet))(, ,)(NP (DT the)(JJ normal)(NN pop)(NN star)))(, ,)(CC and)(UCP (PP-LOC (IN among)(NP (NNS others)))(-LRB- -LRB-)(CC and)(ADVP (RB perhaps))(NP (NP (DT the)(ADJP (RBS most)(JJ notable)))(PP (IN in)(NP (DT this)(NN context))))(-RRB- -RRB-))(NP (NP (CD one))(SBAR (WHNP-1 (-NONE- 0))(S (NP-SBJ (PRP she))(VP (VBZ calls)(NP-2 (-NONE- *T*-1))(S-CLR (NP-SBJ (-NONE- *PRO*-2))(NP-PRD (`` ``)(NP (NNP Strawberry))(, ,)('' '')(SBAR (WHNP-3 (WP who))(S (NP-SBJ (-NONE- *T*-3))(VP (VBZ is)(ADJP-PRD (JJ geared)(PP (IN towards)(NP (JJ explicit)(JJ sexual)(NNS activities))))))))))))))))(. .)))","I ca n't remember all the details , but there 's Janet , the normal pop star , and among others ( and perhaps the most notable in this context ) one 0 she calls *T*-1 *PRO*-2 `` Strawberry , '' who *T*-3 is geared towards explicit sexual activities ."
wb/eng/00/eng_0009,274,"(TOP (S (NP-SBJ-1 (NP (NP (DT The)(JJ same)(NNS means))(PP (IN of)(NP (NN control))))(NP (-NONE- *ICH*-2)))(VP (VBP are)(VP (VBN used)(NP (-NONE- *-1))(: :)(NP-2 (DT the)(JJ constant)(NN reinforcement)(SBAR (SBAR (IN that)(S (NP-SBJ (PRP you))(VP (VBP are)(ADJP-PRD (JJ helpless))(PP-MNR (IN without)(NP (NN society))))))(, ,)(SBAR (IN that)(S (NP-SBJ-3 (PRP you))(VP (MD can)(RB not)(VP (VB survive)(PP-MNR (IN without)(S-NOM (NP-SBJ (-NONE- *PRO*-3))(VP (VBG obeying)(NP (PRP$ its)(NNS rules)))))))))(CC and)(SBAR (IN that)(S (NP-SBJ (PRP you))(VP (MD will)(VP (VB go)(PP-CLR (IN to)(NP (NN hell)))(SBAR-ADV (IN if)(S (NP-SBJ (PRP you))(VP (VBP do)(RB n't)(VP (VB obey)(NP (NP (DT the)(NNS tenets))(PP (IN of)(NP (PRP$ its)(NN religion))))))))))))))))(. .)('' '')))","The same means of control *ICH*-2 are used *-1 : the constant reinforcement that you are helpless without society , that you can not survive without *PRO*-3 obeying its rules and that you will go to hell if you do n't obey the tenets of its religion . ''"
wb/eng/00/eng_0009,323,(TOP (S (CC So)(NP-SBJ-1 (NP (PRP it))(SBAR (-NONE- *EXP*-3)))(VP (VBZ is)(S (NP-SBJ-2 (-NONE- *-1))(ADVP (RB only))(VP (TO to)(VP (VB be)(VP (VBN expected)(NP (-NONE- *-2))))))(SBAR-3 (IN that)(S (NP-SBJ (PRP they))(VP (VBP do)(RB not)(VP (VB see)(NP (NP (DT a)(NN reason))(SBAR (WHADVP-5 (-NONE- 0))(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VP (VB run)(PP-CLR (IN to)(NP (-NONE- *RNR*-4))))(CC and)(VP (VB report)(NP (NN everything))(PP-CLR (IN to)(NP (-NONE- *RNR*-4))))(NP-4 (DT the)(NN government))(ADVP-PRP (-NONE- *T*-5))))))))))))(. .))),So it *EXP*-3 is *-1 only to be expected *-2 that they do not see a reason 0 *PRO* to run to *RNR*-4 and report everything to *RNR*-4 the government *T*-5 .
wb/eng/00/eng_0009,390,"(TOP (S (S (NP-SBJ (PRP I))(VP (VBP have)(RB n't)(ADVP (RB really))(VP (VBN delved)(PP-CLR (IN into)(NP (NP (NNP Barrie)(POS 's))(NN psyche)))(PP-MNR (IN from)(NP (DT the)(JJ biographical)(NN end))))))(, ,)(S-CLF (NP-SBJ (PRP it))(VP (VBZ 's)(NP-PRD (NP (NNP Peter)(CC and)(NNP Wendy))(PP (IN as)(NP (NP (DT an)(JJ extraordinary)(NN piece))(PP (IN of)(NP (NN writing))))))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (-NONE- *T*-1))(VP (VBZ has)(ADVP-TMP (RB always))(VP (VBN fascinated)(NP (PRP me))))))))(. .)))","I have n't really delved into Barrie 's psyche from the biographical end , it 's Peter and Wendy as an extraordinary piece of writing that *T*-1 has always fascinated me ."
wb/eng/00/eng_0012,35,"(TOP (S (NP-SBJ (NNP Le)(NNP Parisien))(VP (VBD did)(NP (PRP$ its)(JJS best))(S-CLR (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB explain)(SBAR (SBAR (IN that)(S (NP-SBJ-1 (PRP$ its)(NNS complaints))(VP (VBD were)(RB not)(VP (VBN driven)(NP (-NONE- *-1))(PP (IN by)(NP-LGS (NN racism)))))))(CC but)(SBAR (IN that)(S (S (NP-SBJ (FW traditionelles))(VP (VBD were)(ADJP-PRD (ADJP (RB as)(JJ Parisian))(PP (IN as)(NP (NP (FW steak)(HYPH -)(FW frites))(, ,)(NP (JJ cheap)(JJ red)(NN wine))(CC and)(NP (NNP Gauloises)(NNS cigarettes)))))))(, ,)(CC and)(, ,)(S (SBAR-TMP (WHADVP-2 (WRB when))(S (NP-SBJ (PRP they))(VP (VBD left)(ADVP-TMP (-NONE- *T*-2)))))(, ,)(NP-SBJ (DT the)(NN city))(VP (VBD had)(VP (VBN lost)(NP (NP (DT a)(JJ vital)(NN component))(PP (IN of)(NP (PRP$ its)(JJ underground)(NN culture))))))))))))))(. .)))","Le Parisien did its best *PRO* to explain that its complaints were not driven *-1 by racism but that traditionelles were as Parisian as steak - frites , cheap red wine and Gauloises cigarettes , and , when they left *T*-2 , the city had lost a vital component of its underground culture ."
wb/eng/00/eng_0012,56,"(TOP (S (NP-SBJ (NP (DT These)(NNS establishments))(, ,)(PP (VBG including)(NP (NP (JJ such)(JJ famous)(NNS names))(PP (IN as)(NP (NP (NP (NNP Le)(NNP Chabanais))(-LRB- -LRB-)(SBAR (WHNP-1 (WDT which))(S (NP-SBJ (-NONE- *T*-1))(VP (VBD dated)(ADVP-TMP (RB back)(PP (IN to)(NP (CD 1820)))))))(-RRB- -RRB-))(, ,)(NP (NNP Le)(NNP Sphinx))(, ,)(NP (NP (NNP Le)(NNP One)(CD Two)(CD Two))(PRN (-LRB- -LRB-)(S (NP-SBJ (DT this))(VP (VBZ has)(VP (VBN survived)(PP-TMP (IN into)(NP (DT the)(JJ 21st)(NN century)))(PP-CLR (IN as)(NP (NP (DT a)(NNS swingers)(POS '))(NN club))))))(-RRB- -RRB-))))))))(, ,)(VP (VP (VBD were)(CONJP (RB not)(RB only))(NP-PRD (NP (DT a)(NN part))(PP (IN of)(NP (JJ Parisian)(NN folklore)))))(CC but)(VP (VBD had)(VP (VBN stood)(PP-CLR (RB as)(NP (NP (ADJP (JJ elaborate)(CC and)(JJ rich))(NNS monuments))(PP (IN to)(NP (NP (DT all)(NNS forms))(PP (IN of)(NP (JJ human)(JJ sexual)(NN activity))))))))))(. .)))","These establishments , including such famous names as Le Chabanais ( which *T*-1 dated back to 1820 ) , Le Sphinx , Le One Two Two ( this has survived into the 21st century as a swingers ' club ) , were not only a part of Parisian folklore but had stood as elaborate and rich monuments to all forms of human sexual activity ."
wb/eng/00/eng_0012,57,"(TOP (S (NP-SBJ (NP (NN Somewhere))(PP (JJ such)(IN as)(NP (NP (NNP Le)(NNP Sphinx))(CC or)(NP (NNP Le)(NNP One)(CD Two)(CD Two)))))(VP (CONJP (RB not)(RB only))(VP (VBD offered)(NP (NP (NP (DT the)(JJ regular)(NNS forms))(PP (IN of)(NP (NN coupling))))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ-2 (-NONE- *T*-1))(VP (MD could)(VP (VB be)(VP (VBN bought)(NP (-NONE- *-2))(PP-LOC (ADVP (RB all))(IN over)(NP (DT the)(NN city))))))))))(, ,)(CC but)(VP (VBD specialised)(PP-LOC (IN in)(NP (NP (`` ``)(NNS shows)('' '')(CC and)(`` ``)(NNS spectacles)('' ''))(VP (VBN constructed)(NP (-NONE- *))(PP-CLR (IN to)(NP (NP (DT the)(NN whim))(PP (IN of)(NP (NP (NNS clients))(, ,)(SBAR (WHNP-3 (WP who))(S (NP-SBJ (-NONE- *T*-3))(VP (VBD dined)(ADVP-MNR (RB well))(PP-LOC (IN in)(NP (DT the)(VBN attached)(NNS restaurants)))(PP-CLR (IN as)(NP (NP (DT a)(NN prelude))(PP (IN to)(NP (JJR more)(JJ carnal)(NNS pleasures)))))))))))))))))(. .)))","Somewhere such as Le Sphinx or Le One Two Two not only offered the regular forms of coupling that *T*-1 could be bought *-2 all over the city , but specialised in `` shows '' and `` spectacles '' constructed * to the whim of clients , who *T*-3 dined well in the attached restaurants as a prelude to more carnal pleasures ."
wb/eng/00/eng_0012,66,"(TOP (S (PP (IN For)(NP (PRP me)))(, ,)(NP-SBJ (NP (PRP it))(SBAR (-NONE- *EXP*-1)))(VP (VBZ is)(ADJP-PRD (JJR worse)(RB still))(SBAR-1 (IN that)(S (NP-SBJ-3 (NP (DT the)(JJR younger)(NN generation))(SBAR (WHNP-2 (WP who))(S (NP-SBJ (-NONE- *T*-2))(VP (VBP celebrate)(NP (NML (JJ hard)(HYPH -)(NN core))(NN porn))))))(VP (VBP do)(RB not)(VP (VB seem)(S (NP-SBJ (-NONE- *-3))(VP (TO to)(VP (VB realise)(SBAR (SBAR (IN that)(S (NP-SBJ (PRP they))(VP (VBP are)(VP (VBG celebrating)(NP (NML (JJ hard)(HYPH -)(NN core))(NNS values))))))(, ,)(CC and)(SBAR (IN that)(S (NP-SBJ (DT these))(VP (VBP are)(NP-PRD (NP (DT the)(NNS values))(PP (IN of)(NP (NML (JJ hard)(HYPH -)(NN core))(, ,)(JJ globalised)(NN capitalism))))))))))))))))(. .)('' '')))","For me , it *EXP*-1 is worse still that the younger generation who *T*-2 celebrate hard - core porn do not seem *-3 to realise that they are celebrating hard - core values , and that these are the values of hard - core , globalised capitalism . ''"
wb/eng/00/eng_0012,88,"(TOP (S (NP-SBJ (PRP it))(VP (VBZ is)(RB not)(NP-PRD (NP (DT a)(NN place))(SBAR (WHADVP-1 (-NONE- 0))(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VP (VB go))(CC and)(VP (VB have)(NP (NN sex))(ADVP-MNR (RB happily))(, ,)(PP-CLR (PP (IN as)(NP (DT a)(NN person)))(CC or)(PP (IN as)(NP (DT a)(NN couple)))))(ADVP-LOC (-NONE- *T*-1))))))))(. .)))","it is not a place 0 *PRO* to go and have sex happily , as a person or as a couple *T*-1 ."
wb/eng/00/eng_0012,124,(TOP (S (NP-SBJ-1 (PRP I))(VP (VBD left)(NP (DT the)(NNP Beverly))(S-ADV (NP-SBJ (-NONE- *PRO*-1))(ADJP-PRD (ADJP (JJ intrigued)(PP (-NONE- *RNR*-2)))(CC but)(ADJP (ADVP (RB not)(RB quite))(JJ convinced)(PP (-NONE- *RNR*-2)))(PP-2 (IN by)(NP (NP (NNP Ovidie)(POS 's))(NN argument)(SBAR (IN that)(S (S-NOM-SBJ (NP-SBJ (-NONE- *PRO*))(VP (VBG writing)(CC or)(VBG screening)(NP (NN sex))))(VP (VBZ is)(PP-MNR (IN in)(NP (PRP itself)))(NP-PRD (NP (DT a)(ADJP (RB genuinely)(JJ subversive))(NN statement))(PP (IN of)(NP (ADJP (JJ wilful)(CC and)(JJ unrepentant))(JJ erotic)(NN intent))))))))))))(. .))),I left the Beverly *PRO*-1 intrigued *RNR*-2 but not quite convinced *RNR*-2 by Ovidie 's argument that *PRO* writing or screening sex is in itself a genuinely subversive statement of wilful and unrepentant erotic intent .
wb/eng/00/eng_0015,26,"(TOP (S (S-ADV (NP-SBJ (-NONE- *PRO*))(VP (VBG Considering)(SBAR (SBAR (IN that)(S (NP-SBJ (PRP$ his)(NN life)(NNS savings))(VP (MD will)(VP (VB run)(PRT (RP out))(PP-TMP (IN in)(NP (CD two)(NNS months)))))))(, ,)(SBAR (IN that)(S (NP-SBJ (PRP he))(VP (MD ca)(RB n't)(VP (VB work)(ADVP-MNR (RB legally))(PP-LOC (IN in)(NP (NNP Jordan)))))))(, ,)(CC and)(SBAR (IN that)(S (NP-SBJ-1 (PRP he))(VP (MD could)(VP (VB be)(VP (VBN deported)(NP (-NONE- *-1))(PP-TMP (IN at)(NP (DT any)(NN moment)))))))))))(, ,)(NP-SBJ (NNP Abather))(VP (VBZ is)(ADJP-PRD (RB remarkably)(JJ stoic))(, ,)(SBAR-ADV (IN though)(S (NP-SBJ (DT the)(NN anxiety))(VP (VBZ leaks)(PRT (RP out))(PP-MNR (IN in)(NP (NNS tics)))))))(. .)))","*PRO* Considering that his life savings will run out in two months , that he ca n't work legally in Jordan , and that he could be deported *-1 at any moment , Abather is remarkably stoic , though the anxiety leaks out in tics ."
wb/eng/00/eng_0017,101,"(TOP (UCP (NP (DT that))(CC or)(VP (VBD had)(S (NP-SBJ (NP (DT some)(JJ drunken)(NNS squid))(SBAR (WHNP-1 (WP who))(S (NP-SBJ-2 (-NONE- *T*-1))(ADVP (RB just))(VP (VBD happened)(S (NP-SBJ (-NONE- *-2))(VP (TO to)(ADVP (RB also))(VP (VB have)(NP (NP (DT a)(NN key))(PP (IN to)(NP (PRP$ your)(NN room)))))))))))(ADVP-TMP (RB suddenly))(VP (VP (VB crash)(ADVP-DIR (RB in))(PP-TMP (IN in)(NP (NP (DT the)(NN middle))(PP (IN of)(NP (DT the)(NN night))))))(, ,)(VP (VB flip)(NP (DT the)(NN mattress))(PRT (RP over))(-LRB- -LRB-)(SBAR-ADV (IN with)(S (NP-SBJ (PRP you))(PP-LOC-PRD (IN on)(NP (PRP it)))(: --)(PRN (FRAG (INTJ (UH well))(, ,)(ADVP-TMP (RB suddenly))(PP-LOC (ADVP (RB not))(IN on)(NP (PRP it)))))))(-RRB- -RRB-))(, ,)(ADVP-TMP (RB then))(ADVP-MNR (RB calmly))(VP (VP (VB scoop)(PRT (RP up))(NP (DT the)(VBN revealed)(NN colt)(CD '45)))(CC and)(VP (VB say)(`` ``)(S (S (INTJ (UH oh))(, ,)(NP-SBJ-3 (PRP i))(VP (VBP 'm)(ADJP-PRD (JJ sorry)(S (NP-SBJ (-NONE- *PRO*-3))(VP (TO to)(VP (VB wake)(NP (PRP you))))))))(, ,)(SQ (NP-SBJ (PRP you))(VP (VB want)(NP (DT a)(NN beer))))))))))(. ?)('' '')))","that or had some drunken squid who *T*-1 just happened *-2 to also have a key to your room suddenly crash in in the middle of the night , flip the mattress over ( with you on it -- well , suddenly not on it ) , then calmly scoop up the revealed colt '45 and say `` oh , i 'm sorry *PRO*-3 to wake you , you want a beer ? ''"
