filename,treeno,tree,sentence,match,spanString
wb/eng/00/eng_0000,174,"(TOP (S (NP-SBJ (EX There))(VP (VBP are)(NP-PRD (NP (JJ naive)(ADJP (JJ old)(HYPH -)(JJ fashioned))(NNS habits))(PP (JJ such)(IN as)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VP (VBG respecting)(NP (JJ religious)(NNS sites)(CC and)(NNS symbols)))(, ,)(RB not)(VP (VBG using)(NP (NNS ambulances)(CC and)(NNS hospitals))(PP-CLR (IN for)(NP (NP (NNS acts))(PP (IN of)(NP (NN war))))))(, ,)(VP (VBG avoiding)(NP (NP (DT the)(NN mutilation))(PP (IN of)(NP (JJ dead)(NNS bodies)))))(CC and)(RB not)(VP (VBG using)(NP (NNS children))(PP-CLR (IN as)(NP (NP (JJ human)(NNS shields))(CC or)(NP (JJ human)(NNS bombs))))))))))(. .)))","There are naive old - fashioned habits such as *PRO* respecting religious sites and symbols , not using ambulances and hospitals for acts of war , avoiding the mutilation of dead bodies and not using children as human shields or human bombs .","(VP (VP (VBG respecting) (NP (JJ religious) (NNS sites) (CC and) (NNS symbols))) (, ,) (RB not) (VP (VBG using) (NP (NNS ambulances) (CC and) (NNS hospitals)) (PP-CLR (IN for) (NP (NP (NNS acts)) (PP (IN of) (NP (NN war)))))) (, ,) (VP (VBG avoiding) (NP (NP (DT the) (NN mutilation)) (PP (IN of) (NP (JJ dead) (NNS bodies))))) (CC and) (RB not) (VP (VBG using) (NP (NNS children)) (PP-CLR (IN as) (NP (NP (JJ human) (NNS shields)) (CC or) (NP (JJ human) (NNS bombs)))))) ","respecting religious sites and symbols , not using ambulances and hospitals for acts of war , avoiding the mutilation of dead bodies and not using children as human shields or human bombs"
wb/eng/00/eng_0000,174,"(TOP (S (NP-SBJ (EX There))(VP (VBP are)(NP-PRD (NP (JJ naive)(ADJP (JJ old)(HYPH -)(JJ fashioned))(NNS habits))(PP (JJ such)(IN as)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VP (VBG respecting)(NP (JJ religious)(NNS sites)(CC and)(NNS symbols)))(, ,)(RB not)(VP (VBG using)(NP (NNS ambulances)(CC and)(NNS hospitals))(PP-CLR (IN for)(NP (NP (NNS acts))(PP (IN of)(NP (NN war))))))(, ,)(VP (VBG avoiding)(NP (NP (DT the)(NN mutilation))(PP (IN of)(NP (JJ dead)(NNS bodies)))))(CC and)(RB not)(VP (VBG using)(NP (NNS children))(PP-CLR (IN as)(NP (NP (JJ human)(NNS shields))(CC or)(NP (JJ human)(NNS bombs))))))))))(. .)))","There are naive old - fashioned habits such as *PRO* respecting religious sites and symbols , not using ambulances and hospitals for acts of war , avoiding the mutilation of dead bodies and not using children as human shields or human bombs .","(VP (VP (VBG respecting) (NP (JJ religious) (NNS sites) (CC and) (NNS symbols))) (, ,) (RB not) (VP (VBG using) (NP (NNS ambulances) (CC and) (NNS hospitals)) (PP-CLR (IN for) (NP (NP (NNS acts)) (PP (IN of) (NP (NN war)))))) (, ,) (VP (VBG avoiding) (NP (NP (DT the) (NN mutilation)) (PP (IN of) (NP (JJ dead) (NNS bodies))))) (CC and) (RB not) (VP (VBG using) (NP (NNS children)) (PP-CLR (IN as) (NP (NP (JJ human) (NNS shields)) (CC or) (NP (JJ human) (NNS bombs)))))) ","respecting religious sites and symbols , not using ambulances and hospitals for acts of war , avoiding the mutilation of dead bodies and not using children as human shields or human bombs"
wb/eng/00/eng_0000,200,"(TOP (S (PP-MNR (IN In)(NP (NP (DT the)(JJ same)(NN way))(SBAR (WHADVP-1 (WDT that))(S (NP-SBJ (DT no)(NN country))(VP (VBZ has)(NP (NP (DT a)(NN law))(PP (IN against)(S-NOM (NP-SBJ (NNS cannibals))(VP (VBG eating)(NP (PRP$ its)(NN prime)(NN minister))))))(, ,)(SBAR-PRP (IN because)(S (NP-SBJ (PDT such)(DT an)(NN act))(VP (VBZ is)(ADJP-PRD (JJ unthinkable)))))(ADVP-MNR (-NONE- *T*-1)))))))(, ,)(NP-SBJ (JJ international)(NN law))(VP (VBZ does)(RB not)(VP (VB address)(NP (NP (NNS killers))(VP (VBG shooting)(PP-DIR (IN from)(NP (NNS hospitals)(, ,)(NNS mosques)(CC and)(NNS ambulances)))(, ,)(SBAR-TMP (IN while)(S (NP-SBJ-2 (-NONE- *PRO*))(VP (VBG being)(VP (VBN protected)(NP (-NONE- *-2))(PP (IN by)(NP-LGS (PRP$ their)(NN Government)(CC or)(NN society)))))))))))(. .)))","In the same way that no country has a law against cannibals eating its prime minister , because such an act is unthinkable *T*-1 , international law does not address killers shooting from hospitals , mosques and ambulances , while *PRO* being protected *-2 by their Government or society .","(VP (VBZ does) (RB not) (VP (VB address) (NP (NP (NNS killers)) (VP (VBG shooting) (PP-DIR (IN from) (NP (NNS hospitals) (, ,) (NNS mosques) (CC and) (NNS ambulances))) (, ,) (SBAR-TMP (IN while) (S (NP-SBJ-2 (-NONE- *PRO*)) (VP (VBG being) (VP (VBN protected) (NP (-NONE- *-2)) (PP (IN by) (NP-LGS (PRP$ their) (NN Government) (CC or) (NN society))))))))))) ","does not address killers shooting from hospitals , mosques and ambulances , while *PRO* being protected *-2 by their Government or society"
wb/eng/00/eng_0000,202,"(TOP (S (NP-SBJ (JJ International)(NN law))(VP (VBZ does)(RB not)(VP (VB know)(SBAR (WHADVP-6 (WRB how))(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB deal)(PP-CLR (IN with)(NP (NP (NP (DT a)(NN leader))(PP (IN of)(NP (NNS murderers))))(SBAR (WHNP-1 (WP who))(S (NP-SBJ-2 (-NONE- *T*-1))(VP (VBZ is)(ADVP-MNR (RB royally)(CC and)(RB comfortably))(VP (VBN hosted)(NP (-NONE- *-2))(PP (IN by)(NP-LGS (NP (DT a)(NN country))(, ,)(SBAR (WHNP-3 (WDT which))(S (NP-SBJ-4 (-NONE- *T*-3))(VP (VP (VBZ pretends)(S (NP-SBJ (-NONE- *PRO*-4))(VP (TO to)(VP (VB condemn)(NP (PRP$ his)(NNS acts))))))(CC or)(ADVP (RB just))(VP (VBZ claims)(S (NP-SBJ-5 (-NONE- *PRO*-4))(VP (TO to)(VP (VB be)(ADJP-PRD (RB too)(JJ weak)(S (NP-SBJ (-NONE- *PRO*-5))(VP (TO to)(VP (VB arrest)(NP (PRP him)))))))))))))))))))))(ADVP-MNR (-NONE- *T*-6))))))))(. .)))","International law does not know how *PRO* to deal with a leader of murderers who *T*-1 is royally and comfortably hosted *-2 by a country , which *T*-3 pretends *PRO*-4 to condemn his acts or just claims *PRO*-4 to be too weak *PRO*-5 to arrest him *T*-6 .","(VP (VBZ does) (RB not) (VP (VB know) (SBAR (WHADVP-6 (WRB how)) (S (NP-SBJ (-NONE- *PRO*)) (VP (TO to) (VP (VB deal) (PP-CLR (IN with) (NP (NP (NP (DT a) (NN leader)) (PP (IN of) (NP (NNS murderers)))) (SBAR (WHNP-1 (WP who)) (S (NP-SBJ-2 (-NONE- *T*-1)) (VP (VBZ is) (ADVP-MNR (RB royally) (CC and) (RB comfortably)) (VP (VBN hosted) (NP (-NONE- *-2)) (PP (IN by) (NP-LGS (NP (DT a) (NN country)) (, ,) (SBAR (WHNP-3 (WDT which)) (S (NP-SBJ-4 (-NONE- *T*-3)) (VP (VP (VBZ pretends) (S (NP-SBJ (-NONE- *PRO*-4)) (VP (TO to) (VP (VB condemn) (NP (PRP$ his) (NNS acts)))))) (CC or) (ADVP (RB just)) (VP (VBZ claims) (S (NP-SBJ-5 (-NONE- *PRO*-4)) (VP (TO to) (VP (VB be) (ADJP-PRD (RB too) (JJ weak) (S (NP-SBJ (-NONE- *PRO*-5)) (VP (TO to) (VP (VB arrest) (NP (PRP him))))))))))))))))))))) (ADVP-MNR (-NONE- *T*-6)))))))) ","does not know how *PRO* to deal with a leader of murderers who *T*-1 is royally and comfortably hosted *-2 by a country , which *T*-3 pretends *PRO*-4 to condemn his acts or just claims *PRO*-4 to be too weak *PRO*-5 to arrest him *T*-6"
wb/eng/00/eng_0000,223,"(TOP (S (S (NP-SBJ-1 (PRP I))(VP (VBP do)(RB not)(VP (VB want)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB comment)(ADVP-LOC (RB here))(PP-CLR (IN on)(SBAR-NOM (IN whether)(S (NP-SBJ-2 (NP (DT the)(ADJP (NNP American)(HYPH -)(VBN led))(NN attack))(PP (IN on)(NP (NNP Iraq))))(VP (VBD was)(VP (VBN justified)(NP (-NONE- *-2))(PP (IN from)(NP (NP (DT the)(NN point))(PP (IN of)(NP (NP (NN view))(PP (IN of)(NP (NP (NP (NNS weapons))(PP (IN of)(NP (JJ mass)(NN destruction))))(CC or)(NP (DT any)(JJ other)(JJ pre-war)(NN argument)))))))))))))))))))(, ,)(CC but)(S (NP-SBJ (PRP I))(VP (MD can)(VP (VB look)(PP-CLR (IN at)(NP (NP (DT the)(JJ post-war)(NN map))(PP (IN of)(NP (NNP Western)(NNP Asia))))))))(. .)))","I do not want *PRO*-1 to comment here on whether the American - led attack on Iraq was justified *-2 from the point of view of weapons of mass destruction or any other pre-war argument , but I can look at the post-war map of Western Asia .",(VP (VBP do) (RB not) (VP (VB want) (S (NP-SBJ (-NONE- *PRO*-1)) (VP (TO to) (VP (VB comment) (ADVP-LOC (RB here)) (PP-CLR (IN on) (SBAR-NOM (IN whether) (S (NP-SBJ-2 (NP (DT the) (ADJP (NNP American) (HYPH -) (VBN led)) (NN attack)) (PP (IN on) (NP (NNP Iraq)))) (VP (VBD was) (VP (VBN justified) (NP (-NONE- *-2)) (PP (IN from) (NP (NP (DT the) (NN point)) (PP (IN of) (NP (NP (NN view)) (PP (IN of) (NP (NP (NP (NNS weapons)) (PP (IN of) (NP (JJ mass) (NN destruction)))) (CC or) (NP (DT any) (JJ other) (JJ pre-war) (NN argument)))))))))))))))))) ,do not want *PRO*-1 to comment here on whether the American - led attack on Iraq was justified *-2 from the point of view of weapons of mass destruction or any other pre-war argument
wb/eng/00/eng_0007,164,(TOP (S-CLF (CC and)(NP-SBJ (PRP it))(VP (VBZ IS)(NP-PRD (DT the)(NN infrastructure)(NNS costs))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (-NONE- *T*-1))(VP (VBP are)(ADVP (ADVP (RB much)(RBR more))(PP (-NONE- *ICH*-2)))(PP-PRD (IN at)(NP (NN issue)))(PP-2 (IN than)(NP (NP (NN density))(ADVP (FW per)(FW se)))))))(SBAR-PRP (IN because)(S (NP-SBJ-3 (NP (NNS discussions))(PP (IN of)(NP (NN density))))(NFP ..)(VP (VBP seem)(S (NP-SBJ (-NONE- *-3))(VP (TO to)(ADVP-TMP (RB always))(VP (VP (VB flow)(ADVP-DIR (RB back)(PP (IN to)(NP (NN infrastructure)))))(CC and)(RB not)(VP (VB focus)(PP-CLR (IN on)(NP (NP (NN density))(NP (PRP itself))(PP (IN as)(NP (DT a)(ADJP (JJ good)(CC or)(JJ bad))(NN thing)))))))))))))(. .))),and it IS the infrastructure costs that *T*-1 are much more *ICH*-2 at issue than density per se because discussions of density .. seem *-3 to always flow back to infrastructure and not focus on density itself as a good or bad thing .,(VP (VP (VB flow) (ADVP-DIR (RB back) (PP (IN to) (NP (NN infrastructure))))) (CC and) (RB not) (VP (VB focus) (PP-CLR (IN on) (NP (NP (NN density)) (NP (PRP itself)) (PP (IN as) (NP (DT a) (ADJP (JJ good) (CC or) (JJ bad)) (NN thing))))))) ,flow back to infrastructure and not focus on density itself as a good or bad thing
wb/eng/00/eng_0007,186,(TOP (S (NP-SBJ (DT That))(VP (VBZ means)(SBAR (IN that)(S (NP-SBJ (PRP you))(VP (MD can)(RB not)(VP (VB blame)(NP (DT the)(JJ new)(NNS residents))(PP-CLR (IN for)(NP (NP (VBN increased)(NN capital)(NNS costs))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (-NONE- *T*-1))(VP (VBP are)(ADVP (RB really))(PP-PRD (IN in)(NP (NP (NN support))(PP (IN of)(NP (NP (JJ new)(NNS desires)(CC or)(NNS needs))(PP (IN on)(NP (NP (DT the)(NN part))(PP (IN of)(NP (DT all)(NNS residents)))))))))))))))))))(. .))),That means that you can not blame the new residents for increased capital costs that *T*-1 are really in support of new desires or needs on the part of all residents .,(VP (MD can) (RB not) (VP (VB blame) (NP (DT the) (JJ new) (NNS residents)) (PP-CLR (IN for) (NP (NP (VBN increased) (NN capital) (NNS costs)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBP are) (ADVP (RB really)) (PP-PRD (IN in) (NP (NP (NN support)) (PP (IN of) (NP (NP (JJ new) (NNS desires) (CC or) (NNS needs)) (PP (IN on) (NP (NP (DT the) (NN part)) (PP (IN of) (NP (DT all) (NNS residents)))))))))))))))) ,can not blame the new residents for increased capital costs that *T*-1 are really in support of new desires or needs on the part of all residents
wb/eng/00/eng_0007,225,(TOP (S (CC and)(NP-SBJ (PRP I))(VP (VBP think)(SBAR (-NONE- 0)(S (NP-SBJ (EX there))(VP (MD would)(VP (VB be)(NP-PRD (NP (JJ strenuous)(NN disagreement))(PP (IN with)(NP (DT the)(NN claim)(SBAR (IN that)(`` ``)(S (NP-SBJ (DT That))(VP (VBZ means)(SBAR (IN that)(S (NP-SBJ (PRP you))(VP (MD can)(RB not)(VP (VB blame)(NP (DT the)(JJ new)(NNS residents))(PP-CLR (IN for)(NP (NP (JJ increased)(NN capital)(NNS costs))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (-NONE- *T*-1))(VP (VBP are)(ADVP (RB really))(PP-PRD (IN in)(NP (NP (NN support))(PP (IN of)(NP (NP (JJ new)(NNS desires)(CC or)(NNS needs))(PP (IN on)(NP (NP (DT the)(NN part))(PP (IN of)(NP (DT all)(NNS residents)))))))))))))))))))))))))))))(. .)('' ''))),and I think 0 there would be strenuous disagreement with the claim that `` That means that you can not blame the new residents for increased capital costs that *T*-1 are really in support of new desires or needs on the part of all residents . '',(VP (MD can) (RB not) (VP (VB blame) (NP (DT the) (JJ new) (NNS residents)) (PP-CLR (IN for) (NP (NP (JJ increased) (NN capital) (NNS costs)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBP are) (ADVP (RB really)) (PP-PRD (IN in) (NP (NP (NN support)) (PP (IN of) (NP (NP (JJ new) (NNS desires) (CC or) (NNS needs)) (PP (IN on) (NP (NP (DT the) (NN part)) (PP (IN of) (NP (DT all) (NNS residents)))))))))))))))) ,can not blame the new residents for increased capital costs that *T*-1 are really in support of new desires or needs on the part of all residents
wb/eng/00/eng_0005,80,(TOP (S (SBAR-ADV (IN After)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VBG seeing)(NP (NP (NP (DT the)(NN list))(PP (IN of)(SBAR-NOM (WHNP-1 (WP what))(S (NP-SBJ (-NONE- *T*-1))(VP (MD would)(RB not)(VP (VB be)(UCP-PRD (ADJP (JJ open))(CONJP (CC and)(SYM /)(CC or))(PP (IN on)(NP (NN duty))))))))))(: ...)(SBAR (WHNP (WDT which))(S (NP-SBJ (PRP I))(VP (VBP 'm)(ADVP (RB also))(ADJP-PRD (RB quite)(JJ sure)(SBAR (WHNP-2 (-NONE- 0))(S (NP-SBJ (-NONE- *T*-2))(VP (VBZ is)(RB not)(ADJP-PRD (JJ complete)))))))))))))(NFP ...)(NP-SBJ (PRP I))(VP (MD 'll)(VP (VP (VB go)(PRT (RP out))(PP-CLR (IN on)(NP (DT a)(NN limb))))(NFP ....)(CC and)(VP (VB predict)(NFP ...)(SBAR (IN that)(S (NP-SBJ (DT this))(VP (MD will)(RB not)(VP (VB happen)))))))))),After *PRO* seeing the list of what *T*-1 would not be open and / or on duty ... which I 'm also quite sure 0 *T*-2 is not complete ... I 'll go out on a limb .... and predict ... that this will not happen,(VP (MD would) (RB not) (VP (VB be) (UCP-PRD (ADJP (JJ open)) (CONJP (CC and) (SYM /) (CC or)) (PP (IN on) (NP (NN duty)))))) ,would not be open and / or on duty
wb/eng/00/eng_0005,123,"(TOP (S (CC And)(SBAR-ADV (IN if)(S (NP-SBJ (PRP you))(VP (MD ca)(RB n't)(VP (VB pay)(NP (DT the)(NN state)(NNS workers))))))(, ,)(NP-SBJ (PRP you))(VP (MD can)(RB not)(VP (VB have)(S (NP-SBJ (NNS contractors))(VP (VBG working)(ADVP (RB either))))(, ,)(SBAR-PRP (IN because)(S (NP-SBJ (DT that))(VP (VBZ is)(VP (VBG incurring)(NP (NN debt))(SBAR-ADV (IN whether)(S (NP-SBJ (PRP you))(VP (VBP pay)(NP (PRP them))(ADVP-MNR (RB immediately))))(CC or)(RB not))))))))(. .)))","And if you ca n't pay the state workers , you can not have contractors working either , because that is incurring debt whether you pay them immediately or not .","(VP (MD can) (RB not) (VP (VB have) (S (NP-SBJ (NNS contractors)) (VP (VBG working) (ADVP (RB either)))) (, ,) (SBAR-PRP (IN because) (S (NP-SBJ (DT that)) (VP (VBZ is) (VP (VBG incurring) (NP (NN debt)) (SBAR-ADV (IN whether) (S (NP-SBJ (PRP you)) (VP (VBP pay) (NP (PRP them)) (ADVP-MNR (RB immediately)))) (CC or) (RB not)))))))) ","can not have contractors working either , because that is incurring debt whether you pay them immediately or not"
wb/eng/00/eng_0001,35,"(TOP (S (CC But)(SBAR-ADV (IN if)(S (NP-SBJ-1 (NN anybody)(RB else))(VP (VBD tried)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB duplicate)(NP (PRP it))))))))(, ,)(S (NP-SBJ (PRP I))(VP (MD ca)(RB n't)(VP (VB think)(PP-CLR (IN of)(NP (NP (NP (NN anyplace))(PP-LOC (IN in)(NP (PRP$ my)(NN county))))(SBAR (WHADVP-3 (WRB where))(S (NP-SBJ-2 (PRP it))(VP (MD would)(VP (VB be)(VP (VBN allowed)(NP (-NONE- *-2))(ADVP-LOC (-NONE- *T*-3))))))))))))(, ,)(CONJP (CC or)(RB else))(S (NP-SBJ (DT the)(NNS requirements))(VP (MD would)(VP (VB be)(ADJP-PRD (RB so)(JJ onerous)(SBAR (-NONE- 0)(S (NP-SBJ (PRP it))(VP (MD could)(RB n't)(VP (VB survive)))))))))(. .)))","But if anybody else tried *PRO*-1 to duplicate it , I ca n't think of anyplace in my county where it would be allowed *-2 *T*-3 , or else the requirements would be so onerous 0 it could n't survive .",NA,NA
wb/eng/00/eng_0003,56,(TOP (SBARQ (WHADVP-4 (WRB when))(SQ (VBD was)(NP-SBJ (NP (NP (DT the)(JJ last)(NN time))(SBAR (WHADVP-2 (-NONE- 0))(S (NP-SBJ-1 (PRP you))(VP (VBD were)(VP (VBN stuck)(NP (-NONE- *-1))(PP-LOC (IN in)(NP (NN traffic)))(ADVP-TMP (-NONE- *T*-2)))))))(SBAR (WHADVP-3 (WDT that))(S (NP-SBJ (PRP you))(VP (VBD were)(RB n't)(PP-PRD (IN on)(NP (NP (PRP$ your)(NN way))(PP (IN to)(CC or)(IN from)(NP (NP (DT some)(NN sort))(PP (IN of)(NP (NN business)))))))(ADVP-TMP (-NONE- *T*-3))))))(ADVP-TMP-PRD (-NONE- *T*-4)))(. ?))),when was the last time 0 you were stuck *-1 in traffic *T*-2 that you were n't on your way to or from some sort of business *T*-3 *T*-4 ?,(VP (VBD were) (RB n't) (PP-PRD (IN on) (NP (NP (PRP$ your) (NN way)) (PP (IN to) (CC or) (IN from) (NP (NP (DT some) (NN sort)) (PP (IN of) (NP (NN business))))))) (ADVP-TMP (-NONE- *T*-3))) ,were n't on your way to or from some sort of business *T*-3
wb/eng/00/eng_0003,149,"(TOP (S (NP-SBJ-1 (PRP You)(CC and)(PRP I))(VP (MD may)(CC or)(MD may)(RB not)(VP (VB use)(NP (DT the)(NNS roads))(S-CLR (NP-SBJ-2 (-NONE- *PRO*-1))(VP (TO to)(VP (VB go)(S-PRP (NP-SBJ (-NONE- *PRO*-2))(VP (VP (VB visit)(PP-PRP (IN for)(NP (DT a)(NN weekend)(NN poker)(NN game))))(, ,)(CC or)(VP (VB make)(NP (DT a)(NN service)(NN call))))))))))(, ,)))","You and I may or may not use the roads *PRO*-1 to go *PRO*-2 visit for a weekend poker game , or make a service call ,","(VP (MD may) (CC or) (MD may) (RB not) (VP (VB use) (NP (DT the) (NNS roads)) (S-CLR (NP-SBJ-2 (-NONE- *PRO*-1)) (VP (TO to) (VP (VB go) (S-PRP (NP-SBJ (-NONE- *PRO*-2)) (VP (VP (VB visit) (PP-PRP (IN for) (NP (DT a) (NN weekend) (NN poker) (NN game)))) (, ,) (CC or) (VP (VB make) (NP (DT a) (NN service) (NN call)))))))))) ","may or may not use the roads *PRO*-1 to go *PRO*-2 visit for a weekend poker game , or make a service call"
wb/eng/00/eng_0003,157,"(TOP (S (SBAR-TMP (IN Until)(S (NP-SBJ (PRP we))(VP (VBP have)(NP (NP (DT a)(NN tax)(NN structure))(SBAR (WHADVP-1 (WRB where))(S (NP-SBJ (NP (DT each))(PP (IN of)(NP (PRP us))))(VP (VBZ pays)(NP (PRP$ our)(NN share))(ADVP-LOC (-NONE- *T*-1)))))))))(, ,)(NP-SBJ (PRP we))(VP (MD ca)(RB n't)(ADVP (RB very)(RB well))(VP (VB complain)(PP-CLR (IN about)(NP (NP (DT the)(NNS newcomers))(CC or)(NP (NP (NNS subsidies))(PP (IN for)(NP (NN someone)(RB else))))))))(. .)))","Until we have a tax structure where each of us pays our share *T*-1 , we ca n't very well complain about the newcomers or subsidies for someone else .",(VP (MD ca) (RB n't) (ADVP (RB very) (RB well)) (VP (VB complain) (PP-CLR (IN about) (NP (NP (DT the) (NNS newcomers)) (CC or) (NP (NP (NNS subsidies)) (PP (IN for) (NP (NN someone) (RB else)))))))) ,ca n't very well complain about the newcomers or subsidies for someone else
wb/eng/00/eng_0003,205,(TOP (S (NP-SBJ (NP (CD One))(PP (IN of)(NP (DT the)(ADJP (RBS most)(JJ refreshing))(NNS experiences))))(VP (VBZ is)(S-PRD (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB have)(S (NP-SBJ (DT an)(VBN elected)(NN official))(ADVP-MNR (RB honestly))(VP (VB tell)(NP (PRP you))(SBAR (IN that)(S (NP-SBJ (PRP he)(SYM /)(PRP she))(ADVP (RB simply))(VP (MD can)(RB not)(VP (VB support)(NP (PRP$ your)(NN request)))(SBAR-PRP (SBAR (IN because)(S (NP-SBJ (PRP It))(VP (VBZ 's)(ADJP-PRD (RB too)(JJ expensive)))))(CC or)(SBAR (IN because)(S (NP-SBJ (PRP he)(SYM /)(PRP she))(ADVP (RB simply))(VP (VBZ does)(RB not)(VP (VB support)(NP (DT the)(NN request))))))))))))))))(. .))),One of the most refreshing experiences is *PRO* to have an elected official honestly tell you that he / she simply can not support your request because It 's too expensive or because he / she simply does not support the request .,(VP (MD can) (RB not) (VP (VB support) (NP (PRP$ your) (NN request))) (SBAR-PRP (SBAR (IN because) (S (NP-SBJ (PRP It)) (VP (VBZ 's) (ADJP-PRD (RB too) (JJ expensive))))) (CC or) (SBAR (IN because) (S (NP-SBJ (PRP he) (SYM /) (PRP she)) (ADVP (RB simply)) (VP (VBZ does) (RB not) (VP (VB support) (NP (DT the) (NN request)))))))) ,can not support your request because It 's too expensive or because he / she simply does not support the request
wb/eng/00/eng_0003,240,"(TOP (S (S (NP-SBJ (NP (DT Those))(SBAR (WHNP-1 (WDT that))(S (NP-SBJ (-NONE- *T*-1))(VP (VBP benefit)))))(VP (MD should)(VP (VB pay))))(, ,)(CC but)(S (PP-TMP (IN at)(NP (DT the)(JJ same)(NN time)))(, ,)(NP-SBJ (PRP we))(VP (MD ca)(RB n't)(VP (VB make)(NP (NP (JJ egregious)(NNS statements))(PP (IN about)(SBAR-NOM (SBAR (WHNP-2 (WP who))(S (NP-SBJ (-NONE- *T*-2))(VP (VBZ benefits))))(, ,)(CC or)(SBAR (WHNP-3 (WP who))(S (NP-SBJ (-NONE- *T*-3))(VP (VBZ does)(RB n't))))))))))(. .)))","Those that *T*-1 benefit should pay , but at the same time , we ca n't make egregious statements about who *T*-2 benefits , or who *T*-3 does n't .","(VP (MD ca) (RB n't) (VP (VB make) (NP (NP (JJ egregious) (NNS statements)) (PP (IN about) (SBAR-NOM (SBAR (WHNP-2 (WP who)) (S (NP-SBJ (-NONE- *T*-2)) (VP (VBZ benefits)))) (, ,) (CC or) (SBAR (WHNP-3 (WP who)) (S (NP-SBJ (-NONE- *T*-3)) (VP (VBZ does) (RB n't))))))))) ","ca n't make egregious statements about who *T*-2 benefits , or who *T*-3 does n't"
bn/abc/00/abc_0056,30,"(TOP (S (NP-SBJ (DT The)(NN rail)(NN carrier))(VP (VBZ is)(VP (VBG adding)(NP (NP (CD 16,000)(NNS seats))(PP-LOC (IN in)(NP (NP (DT the)(NNP Northeast))(ADVP (RB alone))))(, ,)(NP (NP (JJ many))(PP (IN for)(NP (NP (NNS passengers))(SBAR (WHNP-1 (WP who))(S (NP-SBJ-2 (-NONE- *T*-1))(VP (VBD decided)(S (NP-SBJ (-NONE- *PRO*-2))(RB not)(VP (TO to)(VP (VB take)(NP (NP (DT a)(NN chance))(PP (IN on)(NP (NP (DT the)(NN weather))(CC or)(NP (DT the)(NNS airlines)))))))))))))))))(. .)))","The rail carrier is adding 16,000 seats in the Northeast alone , many for passengers who *T*-1 decided *PRO*-2 not to take a chance on the weather or the airlines .",(S (NP-SBJ (-NONE- *PRO*-2)) (RB not) (VP (TO to) (VP (VB take) (NP (NP (DT a) (NN chance)) (PP (IN on) (NP (NP (DT the) (NN weather)) (CC or) (NP (DT the) (NNS airlines)))))))) ,*PRO*-2 not to take a chance on the weather or the airlines
bn/abc/00/abc_0015,8,"(TOP (S (INTJ (UH No))(, ,)(NP-SBJ (PRP I))(VP (VBP do)(RB n't)(VP (VB see)(NP (DT the)(NN puck))(NP-TMP (NP (JJS most))(PP (IN of)(NP (DT the)(NN time))))(, ,)(SBAR-TMP (ADVP (RB especially))(WHADVP-1 (WRB when))(S (NP-SBJ (PRP it))(VP (VBZ 's)(UCP-PRD (ADJP (RB really)(JJ fast))(CC or)(PP (IN at)(NP (JJ close)(NN range))))(ADVP-TMP (-NONE- *T*-1)))))))(. .)))","No , I do n't see the puck most of the time , especially when it 's really fast or at close range *T*-1 .","(VP (VBP do) (RB n't) (VP (VB see) (NP (DT the) (NN puck)) (NP-TMP (NP (JJS most)) (PP (IN of) (NP (DT the) (NN time)))) (, ,) (SBAR-TMP (ADVP (RB especially)) (WHADVP-1 (WRB when)) (S (NP-SBJ (PRP it)) (VP (VBZ 's) (UCP-PRD (ADJP (RB really) (JJ fast)) (CC or) (PP (IN at) (NP (JJ close) (NN range)))) (ADVP-TMP (-NONE- *T*-1))))))) ","do n't see the puck most of the time , especially when it 's really fast or at close range *T*-1"
bn/abc/00/abc_0010,11,"(TOP (S (S (NP-SBJ (PRP I))(VP (MD wo)(RB n't)(VP (VB tell)(NP (PRP you))(SBAR (IN whether)(S (NP-SBJ-1 (DT the)(NN ship))(VP (VBZ is)(VP (VBG going)(S (NP-SBJ (-NONE- *-1))(VP (TO to)(VP (VP (VB sink))(CC or)(RB not)(VP (VB sink))))))))))))(, ,)(CC but)(S (NP-SBJ (EX there))(VP (VBD was)(NP-PRD (NP (JJ considerable)(NN damage))(PP (IN to)(NP (DT the)(NN ship))))))(. .)))","I wo n't tell you whether the ship is going *-1 to sink or not sink , but there was considerable damage to the ship .",(VP (MD wo) (RB n't) (VP (VB tell) (NP (PRP you)) (SBAR (IN whether) (S (NP-SBJ-1 (DT the) (NN ship)) (VP (VBZ is) (VP (VBG going) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VP (VB sink)) (CC or) (RB not) (VP (VB sink))))))))))) ,wo n't tell you whether the ship is going *-1 to sink or not sink
